Date,Min,Max,Avg,Precip,state,city_name
2009-04-27,53,67,60.0,-,CA,Los Angeles
2009-04-28,53,65,59.0,-,CA,Los Angeles
2009-04-29,51,67,59.0,-,CA,Los Angeles
2009-04-30,52,70,61.0,-,CA,Los Angeles
2009-05-01,56,75,65.5,-,CA,Los Angeles
2009-05-02,58,69,63.5,-,CA,Los Angeles
2009-05-03,58,72,65.0,-,CA,Los Angeles
2009-05-04,60,75,67.5,-,CA,Los Angeles
2009-05-05,58,78,68.0,-,CA,Los Angeles
2009-05-06,61,90,75.5,-,CA,Los Angeles
2009-05-07,63,89,76.0,-,CA,Los Angeles
2009-05-08,61,81,71.0,-,CA,Los Angeles
2009-05-09,60,76,68.0,-,CA,Los Angeles
2009-05-10,59,74,66.5,-,CA,Los Angeles
2009-05-11,58,74,66.0,-,CA,Los Angeles
2009-05-12,59,72,65.5,-,CA,Los Angeles
2009-05-13,58,74,66.0,-,CA,Los Angeles
2009-05-14,61,77,69.0,-,CA,Los Angeles
2009-05-15,61,77,69.0,-,CA,Los Angeles
2009-05-16,62,78,70.0,-,CA,Los Angeles
2009-05-17,61,79,70.0,-,CA,Los Angeles
2009-05-18,60,77,68.5,-,CA,Los Angeles
2009-05-19,60,75,67.5,-,CA,Los Angeles
2009-05-20,59,80,69.5,-,CA,Los Angeles
2009-05-21,60,78,69.0,-,CA,Los Angeles
2009-05-22,59,74,66.5,-,CA,Los Angeles
2009-05-23,59,74,66.5,-,CA,Los Angeles
2009-05-24,59,72,65.5,-,CA,Los Angeles
2009-05-25,58,70,64.0,-,CA,Los Angeles
2009-05-26,59,73,66.0,-,CA,Los Angeles
2009-05-27,61,75,68.0,-,CA,Los Angeles
2009-05-28,61,73,67.0,-,CA,Los Angeles
2009-05-29,61,67,64.0,-,CA,Los Angeles
2009-05-30,60,68,64.0,-,CA,Los Angeles
2009-05-31,61,70,65.5,-,CA,Los Angeles
2009-06-01,61,70,65.5,-,CA,Los Angeles
2009-06-02,60,76,68.0,-,CA,Los Angeles
2009-06-03,60,70,65.0,0.04,CA,Los Angeles
